user_id,recency,frequency,monetary
R03526,24,16,242.66
R03527,88,25,436.5
R03528,31,23,355.54
R03529,19,21,339.62
R03530,42,16,230.6
R03531,50,21,349.03999999999996
R03532,21,18,286.46999999999997
R03533,33,18,257.15999999999997
R03534,38,15,250.53
R03535,19,19,304.0
R03536,20,16,232.55
R03537,27,20,352.54
R03538,59,13,191.66
R03539,22,28,441.14
R03540,34,16,309.47
R03541,43,29,438.16
R03542,27,15,220.60999999999999
R03543,24,23,351.78000000000003
R03544,38,23,338.61
R03545,25,19,280.81
R03546,23,18,287.46
R03547,28,17,278.52
R03548,27,29,389.39
R03549,49,17,245.76999999999998
R03550,28,21,293.21
R03551,43,13,190.62
R03552,35,19,298.5
R03553,43,25,357.76
R03554,35,31,462.38
R03555,37,17,250.24
R03556,30,26,375.97
R03557,22,21,355.15999999999997
R03558,46,19,286.31
R03559,28,17,285.37
R03560,66,20,283.59
R03561,25,19,265.79
R03562,24,25,388.83
R03563,24,22,311.38
R03564,47,22,329.49
R03565,26,12,192.28
R03566,24,29,450.98
R03567,43,29,510.64
R03568,22,19,241.61
R03569,35,23,389.52
R03570,20,20,349.21
R03571,22,17,269.79
R03572,24,15,262.24
R03573,50,25,389.62
R03574,38,16,254.66
R03575,21,28,390.08
R03576,18,24,384.72
R03577,36,11,161.53
R03578,55,23,363.2
R03579,33,18,245.32
R03580,44,16,257.24
R03581,31,11,147.82
R03582,64,18,358.28
R03583,23,16,277.26
R03584,49,22,312.36
R03585,29,21,331.28
R03586,44,20,307.21
R03587,52,29,438.22
R03588,23,24,323.56
R03589,22,21,302.8
R03590,39,22,370.05
R03591,61,19,305.83
R03592,30,20,339.21999999999997
R03593,74,17,253.3
R03594,25,21,312.42
R03595,29,27,403.36
R03596,36,19,258.97
R03597,32,23,334.93
R03598,48,16,225.24
R03599,19,25,424.76
R03600,61,18,301.12
R03601,19,22,315.12
R03602,19,16,275.90999999999997
R03603,23,22,286.4
R03604,27,18,299.52
R03605,25,18,319.76
R03606,29,21,359.13
R03607,21,24,372.05
R03608,38,20,274.97
R03609,37,27,414.09
R03610,25,20,274.0
R03611,35,17,257.1
R03612,59,14,211.92000000000002
R03613,32,21,317.63
R03614,23,18,275.57
R03615,25,17,237.77
R03616,38,25,324.91
R03617,30,16,287.86
R03618,20,16,225.57999999999998
R03619,62,17,250.05
R03620,27,19,309.01
R03621,20,19,269.95
R03622,58,24,340.73
R03623,28,10,161.03
R03624,20,17,246.46
R03625,24,20,282.08
R03626,23,22,312.33
R03627,25,10,138.4
R03628,23,17,255.74
R03629,48,18,305.76
R03630,33,23,357.45
R03631,43,23,394.66
R03632,20,26,370.91
R03633,20,18,324.46999999999997
R03634,30,15,237.57999999999998
R03635,26,18,281.98
R03636,20,34,547.58
R03637,26,18,318.2
R03638,51,23,322.66
R03639,75,10,116.0
R03640,76,19,290.5
R03641,29,18,292.42
R03642,31,22,330.05
R03643,36,18,299.66
R03644,21,24,350.05
R03645,34,18,257.31
R03646,33,23,390.55
R03647,25,20,320.05
R03648,61,20,305.0
R03649,50,22,331.53
R03650,60,18,252.16
R03651,28,18,299.08
R03652,56,25,408.97
R03653,48,14,192.62
R03654,38,14,264.32
R03655,37,19,287.82
R03656,31,34,538.35
R03657,41,20,306.97
R03658,37,16,219.15
R03659,23,26,394.17
R03660,40,20,310.78
R03661,25,30,505.22
R03662,35,17,241.87
R03663,51,27,394.97
R03664,57,16,235.17000000000002
R03665,38,13,221.51999999999998
R03666,101,17,231.54
R03667,80,15,239.86
R03668,19,17,240.73000000000002
R03669,21,22,364.7
R03670,61,18,326.68
R03671,22,14,207.44
R03672,43,28,422.93
R03673,31,22,365.01
R03674,35,21,308.11
R03675,47,15,228.31
R03676,39,26,395.1
R03677,36,22,346.1
R03678,20,15,219.02
R03679,100,15,229.71
R03680,81,16,271.42
R03681,31,20,290.74
R03682,27,14,214.57
R03683,30,24,374.65
R03684,52,21,362.2
R03685,35,19,257.37
R03686,29,17,272.49
R03687,58,20,270.43
R03688,33,19,244.62
R03689,24,19,290.90999999999997
R03690,20,25,417.3
R03691,20,17,247.67
R03692,34,22,323.02
R03693,20,21,300.83
R03694,31,20,274.54
R03695,30,15,259.34999999999997
R03696,56,20,294.39
R03697,36,15,246.35
R03698,39,18,312.71
R03699,30,21,278.3
R03700,60,15,216.07999999999998
R03701,22,13,201.12
R03702,41,20,308.78000000000003
R03703,32,22,344.02
R03704,69,29,436.79
R03705,26,22,337.06
R03706,24,14,205.65
R03707,35,22,305.99
R03708,32,17,242.36
R03709,43,25,413.7
R03710,21,23,310.97
R03711,30,21,326.68
R03712,88,12,188.62
R03713,31,16,226.83
R03714,68,22,358.19
R03715,19,24,340.85
R03716,40,25,366.16
R03717,44,23,331.71
R03718,61,21,358.76
R03719,20,23,344.28
R03720,22,21,355.64
R03721,86,15,243.64
R03722,43,20,314.72
R03723,55,20,311.52
R03724,25,15,214.91
R03725,31,23,372.77
R03726,29,26,400.23
R03727,39,19,304.62
R03728,21,16,247.31
R03729,63,21,305.83
R03730,31,17,268.31
R03731,27,21,368.75
R03732,25,23,343.04
R03733,34,29,439.06
R03734,30,16,258.02
R03735,42,15,235.88
R03736,45,27,444.83000000000004
R03737,20,13,194.65
R03738,44,17,286.55
R03739,22,19,254.9
R03740,48,15,250.45
R03741,24,16,240.75
R03742,31,20,329.27
R03743,50,17,264.94
R03744,44,12,181.07999999999998
R03745,36,20,357.77
R03746,21,13,232.58
R03747,19,22,322.28
R03748,20,21,297.97
R03749,24,22,321.69
R03750,29,21,349.92
R03751,28,19,296.6
R03752,66,21,270.37
R03753,42,17,277.54
R03754,49,26,422.19
R03755,42,15,269.91
R03756,32,18,261.8
R03757,22,29,421.94
R03758,44,21,333.97
R03759,43,27,381.36
R03760,72,24,370.46
R03761,20,27,422.62
R03762,40,21,286.76
R03763,63,18,224.95000000000002
R03764,29,32,562.67
R03765,28,21,332.71
R03766,56,25,397.85
R03767,26,15,207.15
R03768,35,25,411.9
R03769,46,27,379.33
R03770,42,14,220.05
R03771,86,19,262.81
R03772,52,23,373.71
R03773,23,16,277.24
R03774,23,16,218.74
R03775,28,21,324.64
R03776,27,18,257.15
R03777,47,19,252.83
R03778,34,22,310.88
R03779,53,15,222.81
R03780,28,9,122.02
R03781,22,18,312.2
R03782,28,28,430.8
R03783,35,21,275.14
R03784,43,17,292.07
R03785,51,15,220.92000000000002
R03786,63,16,238.23
R03787,47,15,265.05
R03788,73,14,244.99
R03789,87,17,223.4
R03790,49,14,286.95
R03791,20,23,334.76
R03792,22,32,475.42
R03793,26,23,319.14
R03794,66,17,252.72
R03795,20,19,303.96
R03796,19,24,340.81
R03797,24,14,238.45
R03798,66,22,347.5
R03799,34,18,282.81
R03800,22,22,345.69
R03801,23,19,328.93
R03802,90,15,227.33
R03803,27,19,322.85
R03804,48,18,270.47
R03805,20,19,335.11
R03806,29,17,228.06
R03807,19,18,281.65
R03808,68,20,321.01
R03809,46,19,295.53
R03810,20,18,287.78
R03811,49,17,250.35
R03812,28,20,305.78
R03813,49,17,306.04
R03814,29,23,452.9
R03815,30,17,229.4
R03816,46,17,237.45
R03817,26,26,410.65999999999997
R03818,37,26,373.94
R03819,31,25,353.83
R03820,54,21,339.51
R03821,70,18,252.77
R03822,46,16,219.11
R03823,41,17,256.68
R03824,45,23,372.85
R03825,41,22,311.77
R03826,85,20,287.26
R03827,24,18,229.51
R03828,32,25,349.48
R03829,42,18,292.52
R03830,61,24,349.31
R03831,29,24,413.5
R03832,30,17,261.63
R03833,27,19,278.72
R03834,35,14,252.88
R03835,24,29,515.6
R03836,20,22,342.64
R03837,27,20,306.29
R03838,22,16,179.45
R03839,20,19,280.79
R03840,46,10,141.61
R03841,32,20,311.40000000000003
R03842,65,26,405.81
R03843,29,18,271.29
R03844,23,25,367.84
R03845,23,29,466.71
R03846,22,16,224.44
R03847,38,25,414.06
R03848,34,17,298.63
R03849,19,11,227.03
R03850,27,17,220.21
R03851,22,25,343.15
R03852,21,34,495.17
R03853,29,19,261.67
R03854,61,18,246.54
R03855,51,23,319.45
R03856,38,18,222.45
R03857,22,22,341.01
R03858,50,18,249.79999999999998
R03859,26,18,252.53
R03860,21,20,321.34
R03861,21,17,284.0
R03862,32,18,311.93
R03863,32,22,320.04
R03864,59,25,389.96999999999997
R03865,48,10,168.69
R03866,113,15,222.14
R03867,40,17,289.27
R03868,58,18,245.14
R03869,32,16,231.5
R03870,52,17,259.64
R03871,30,19,293.42
R03872,42,26,401.09000000000003
R03873,21,31,481.53
R03874,33,26,388.93
R03875,33,11,143.96
R03876,65,8,110.82
R03877,20,19,319.34999999999997
R03878,32,26,368.66
R03879,23,29,442.7
R03880,30,15,205.73
R03881,19,20,355.82
R03882,30,23,315.12
R03883,46,12,151.36
R03884,54,17,220.84
R03885,24,16,224.15
R03886,32,22,394.43
R03887,57,19,307.85
R03888,128,18,231.32
R03889,22,17,231.48999999999998
R03890,22,36,541.34
R03891,28,19,238.53
R03892,29,27,412.11
R03893,22,16,285.56
R03894,27,18,251.31
R03895,82,14,159.93
R03896,31,23,398.87
R03897,20,22,342.21
R03898,27,27,394.46
R03899,69,17,268.09
R03900,48,20,350.2
R03901,29,20,319.79
R03902,22,35,617.12
R03903,32,17,247.64
R03904,43,18,263.93
R03905,42,30,525.33
R03906,74,25,372.36
R03907,24,29,452.09
R03908,20,20,299.98
R03909,24,22,323.64
R03910,35,14,201.3
R03911,44,16,296.37
R03912,30,22,307.85
R03913,22,25,391.23
R03914,28,26,367.83
R03915,50,19,342.87
R03916,25,25,358.75
R03917,21,20,290.46
R03918,30,19,254.51
R03919,56,23,373.06
R03920,21,18,269.42
R03921,21,19,293.2
R03922,64,18,309.69
R03923,72,22,315.04
R03924,27,30,463.77
R03925,34,18,288.96
R03926,49,19,329.99
R03927,25,16,224.93
R03928,20,24,365.4
R03929,23,16,213.74
R03930,26,25,364.78999999999996
R03931,27,17,274.62
R03932,51,23,299.73
R03933,55,26,378.9
R03934,84,13,192.92
R03935,28,21,305.12
R03936,23,17,298.75
R03937,50,21,392.54
R03938,20,32,486.29
R03939,54,14,234.41
R03940,23,18,244.45
R03941,96,29,450.2
R03942,37,24,371.94
R03943,20,14,181.84
R03944,60,15,223.14
R03945,42,24,387.06
R03946,54,19,301.61
R03947,20,22,276.64
R03948,28,15,208.76
R03949,33,21,362.14
R03950,33,27,416.52
R03951,78,11,195.75
R03952,27,24,369.38
R03953,43,24,337.66
R03954,39,24,399.06
R03955,52,13,165.96
R03956,27,19,278.57
R03957,26,20,292.04
R03958,43,19,288.63
R03959,33,21,374.33
R03960,26,21,333.46
R03961,25,14,212.17000000000002
R03962,41,17,267.02
R03963,49,22,303.4
R03964,73,9,137.61
R03965,51,13,200.66
R03966,82,18,298.91
R03967,22,18,267.39
R03968,40,20,307.24
R03969,75,20,321.53
R03970,29,14,201.66
R03971,23,28,505.04
R03972,73,27,377.81
R03973,19,27,394.96999999999997
R03974,87,19,284.05
R03975,39,20,310.39
R03976,22,16,256.85
R03977,45,18,269.89
R03978,39,15,263.62
R03979,26,16,247.6
R03980,25,20,301.06
R03981,40,21,304.95
R03982,24,17,287.92
R03983,21,30,461.01
R03984,23,16,215.54999999999998
R03985,28,23,332.49
R03986,43,18,257.59000000000003
R03987,22,22,361.76
R03988,28,14,262.9
R03989,26,16,239.34
R03990,74,19,323.96
R03991,22,14,242.36
R03992,42,14,246.32
R03993,38,26,373.15999999999997
R03994,28,22,299.78000000000003
R03995,31,26,445.96
R03996,22,28,367.96
R03997,23,22,346.99
R03998,51,20,343.34
R03999,27,25,352.54
R04000,30,24,434.25
R04001,22,18,288.69
R04002,44,17,308.44
R04003,37,23,336.6
R04004,27,21,337.47
R04005,28,26,389.85
R04006,23,32,537.9399999999999
R04007,44,24,340.89
R04008,36,13,188.92
R04009,51,29,420.92
R04010,33,17,251.09
R04011,85,11,196.48
R04012,20,18,256.74
R04013,29,22,358.86
R04014,30,15,230.01
R04015,19,29,439.84000000000003
R04016,25,22,337.44
R04017,28,26,388.17
R04018,25,20,358.48
R04019,25,28,451.38
R04020,27,21,347.18
R04021,38,23,347.6
R04022,25,18,338.13
R04023,43,17,267.71
R04024,96,18,253.23
R04025,21,21,349.74
R04026,40,21,327.63
R04027,29,28,458.02
R04028,30,16,241.91
R04029,33,16,244.08
R04030,28,22,336.25
R04031,21,29,415.02
R04032,58,19,318.5
R04033,26,19,343.43
R04034,112,12,186.10999999999999
R04035,27,20,354.78
R04036,23,23,387.87
R04037,24,19,292.34
R04038,58,19,269.03
R04039,31,19,246.76
R04040,21,22,332.2
R04041,21,22,322.71
R04042,78,22,346.73
R04043,33,24,352.86
R04044,23,18,300.57
R04045,23,30,407.76
R04046,62,18,236.55
R04047,22,29,473.0
R04048,23,19,331.17
R04049,45,17,259.82
R04050,44,14,294.83
R04051,39,15,212.42000000000002
R04052,35,22,304.76
R04053,34,31,530.36
R04054,19,19,267.63
R04055,52,14,227.15
R04056,21,17,238.92000000000002
R04057,58,23,335.36
R04058,39,11,151.91
R04059,77,20,326.61
R04060,32,12,181.57
R04061,39,22,363.88
R04062,31,20,291.65
R04063,40,20,299.71
R04064,27,19,350.53999999999996
R04065,23,18,251.61
R04066,25,28,372.41
R04067,25,20,309.1
R04068,31,19,321.15
R04069,19,22,328.95
R04070,44,14,219.25
R04071,18,27,452.19
R04072,53,17,228.19
R04073,54,18,226.39000000000001
R04074,38,18,241.04
R04075,29,16,231.26
R04076,22,20,296.45
R04077,40,14,193.17
R04078,33,20,292.96
R04079,24,17,294.38
R04080,23,14,293.56
R04081,37,17,268.58
R04082,20,25,391.49
R04083,34,20,301.29
R04084,33,17,280.93
R04085,53,23,343.65
R04086,32,19,271.76
R04087,142,18,277.68
R04088,32,20,341.1
R04089,19,15,268.21
R04090,21,12,218.5
R04091,38,23,361.85
R04092,97,17,263.09000000000003
R04093,29,26,365.74
R04094,23,17,278.37
R04095,25,20,311.76
R04096,33,22,350.95
R04097,30,19,254.98
R04098,19,18,296.38
R04099,39,22,294.78
R04100,30,20,292.42
R04101,26,17,288.79
R04102,72,19,277.27
R04103,22,24,371.93
R04104,32,16,293.13
R04105,21,19,270.48
R04106,75,18,289.51
R04107,32,15,238.10999999999999
R04108,20,20,314.81
R04109,22,36,524.37
R04110,86,23,360.17
R04111,111,12,177.14
R04112,19,25,446.59000000000003
R04113,20,26,389.59
R04114,25,23,342.36
R04115,24,16,249.83
R04116,32,17,242.47
R04117,23,16,225.28
R04118,46,27,404.56
R04119,49,17,239.85
R04120,20,32,484.32
R04121,30,26,437.84
R04122,28,26,426.65
R04123,31,22,323.24
R04124,48,22,318.07
R04125,21,23,380.0
R04126,34,25,389.0
R04127,32,27,507.1
R04128,33,30,465.1
R04129,22,21,305.59
R04130,55,22,352.85
R04131,22,33,487.84000000000003
R04132,34,22,331.47
R04133,24,14,231.99
R04134,29,10,161.05
R04135,31,19,341.32
R04136,31,22,368.98
R04137,30,17,275.21
R04138,44,18,256.98
R04139,38,14,169.22
R04140,34,15,252.39000000000001
R04141,19,11,171.9
R04142,22,23,353.28
R04143,54,19,282.46
R04144,24,17,266.21
R04145,32,21,414.65
R04146,25,11,156.59
R04147,52,23,361.38
R04148,23,25,403.23
R04149,40,16,261.57
R04150,30,21,322.27
R04151,28,23,337.41
R04152,57,25,380.91
R04153,34,18,278.81
R04154,33,25,434.47
R04155,35,24,388.88
R04156,26,29,422.5
R04157,35,15,209.01
R04158,28,11,197.75
R04159,43,21,299.03
R04160,20,20,295.34
R04161,21,20,315.82
R04162,28,27,439.24
R04163,76,10,180.12
R04164,57,24,361.9
R04165,27,23,314.11
R04166,47,23,374.54
R04167,22,16,219.22
R04168,72,16,219.39
R04169,41,21,312.17
R04170,47,20,318.0
R04171,21,17,250.46
R04172,23,20,348.38
R04173,49,22,349.17
R04174,33,23,333.33
R04175,83,21,360.64
R04176,50,19,254.61
R04177,20,26,391.31
R04178,37,25,309.51
R04179,36,17,291.17
R04180,31,19,322.25
R04181,44,17,293.11
R04182,30,31,483.58
R04183,20,23,384.78
R04184,25,27,451.64
R04185,30,19,298.67
R04186,30,15,222.87
R04187,19,24,351.03
R04188,25,18,244.76
R04189,32,20,274.31
R04190,60,19,339.73
R04191,25,20,323.48
R04192,38,25,362.28
R04193,34,21,333.49
R04194,59,27,386.16
R04195,40,13,198.55
R04196,62,20,312.28
R04197,20,14,206.7
R04198,32,16,242.52
R04199,28,21,370.56
R04200,57,37,625.13
R04201,29,20,318.41
R04202,21,17,229.82
R04203,33,24,377.58
R04204,26,22,307.74
R04205,30,24,369.34000000000003
R04206,36,25,383.57
R04207,29,18,257.18
R04208,25,18,327.59
R04209,25,16,271.93
R04210,30,30,416.37
R04211,31,22,343.27
R04212,27,12,193.34
R04213,79,12,176.64999999999998
R04214,69,20,279.47
R04215,45,15,267.57
R04216,93,20,299.14
R04217,21,18,309.34
R04218,19,15,222.82999999999998
R04219,21,17,259.42
R04220,19,28,419.57
R04221,20,27,443.5
R04222,66,15,193.38
R04223,73,11,150.36
R04224,24,26,415.97
R04225,20,14,196.6
R04226,23,22,369.38
R04227,39,24,418.75
R04228,20,15,201.17
R04229,42,21,313.16
R04230,38,17,269.18
R04231,77,16,224.35
R04232,60,15,245.26
R04233,62,16,316.74
R04234,53,26,430.24
R04235,21,32,462.37
R04236,20,15,196.12
R04237,21,23,335.03
R04238,20,27,396.19
R04239,92,18,287.14
R04240,45,18,355.82
R04241,24,19,225.27
R04242,54,15,182.0
R04243,49,28,399.19
R04244,20,21,353.43
R04245,22,22,317.59
R04246,36,15,185.43
R04247,40,28,408.28
R04248,33,15,191.35
R04249,48,14,175.6
R04250,42,15,202.57999999999998
R04251,59,15,221.87
R04252,33,16,229.28
R04253,21,16,206.0
R04254,48,28,406.49
R04255,19,21,359.14
R04256,19,11,143.92
R04257,46,20,330.0
R04258,50,15,213.81
R04259,37,18,234.77
R04260,82,16,285.02
R04261,26,19,273.04
R04262,136,10,177.02
R04263,26,20,326.84
R04264,23,22,357.7
R04265,54,25,374.7
R04266,28,18,294.36
R04267,19,22,352.28000000000003
R04268,52,21,273.5
R04269,44,14,224.93
R04270,21,17,247.63
R04271,25,21,295.8
R04272,24,18,314.64
R04273,105,17,235.16
R04274,20,18,251.60999999999999
R04275,43,19,269.04
R04276,35,19,312.7
R04277,65,14,199.31
R04278,54,16,239.52
R04279,24,29,485.45
R04280,48,22,339.85
R04281,28,26,419.39
R04282,36,17,228.51
R04283,21,22,315.15
R04284,32,17,265.28
R04285,20,24,348.59
R04286,25,18,272.7
R04287,35,18,258.31
R04288,47,25,366.92
R04289,23,18,252.99
R04290,25,23,263.39
R04291,22,22,323.93
R04292,53,15,248.82
R04293,41,24,398.58
R04294,36,16,265.93
R04295,52,29,424.87
R04296,24,27,410.01
R04297,42,21,286.73
R04298,59,15,188.68
R04299,40,23,335.6
R04300,32,14,213.49
R04301,22,20,319.81
R04302,64,19,281.22
R04303,45,20,337.88
R04304,20,16,274.23
R04305,22,13,224.05
R04306,36,19,289.88
R04307,26,28,381.79
R04308,57,14,218.18
R04309,36,19,262.37
R04310,81,16,244.62
R04311,33,19,288.92
R04312,27,23,342.84000000000003
R04313,21,23,289.37
R04314,20,20,346.66
R04315,42,23,312.98
R04316,21,24,397.93
R04317,24,23,313.62
R04318,86,22,398.4
R04319,32,25,431.35
R04320,21,26,441.12
R04321,26,24,365.46
R04322,79,11,169.37
R04323,21,20,264.83
R04324,24,21,303.32
R04325,47,22,347.37
R04326,19,21,338.67
R04327,31,24,339.91
R04328,29,21,334.01
R04329,37,13,189.69
R04330,25,13,184.69
R04331,45,30,426.42
R04332,34,20,330.37
R04333,28,11,171.34
R04334,37,21,379.94
R04335,36,18,300.75
R04336,19,14,245.59
R04337,34,14,221.27
R04338,75,15,252.58
R04339,23,31,467.29
R04340,53,19,287.02
R04341,24,25,336.74
R04342,67,19,270.9
R04343,23,17,231.62
R04344,93,14,191.18
R04345,43,22,336.11
R04346,28,21,367.59000000000003
R04347,33,24,325.59
R04348,35,15,244.94
R04349,41,25,395.23
R04350,40,22,363.69
R04351,33,24,353.99
R04352,21,25,368.53
R04353,23,19,332.36
R04354,38,20,314.54
R04355,50,18,245.26000000000002
R04356,29,20,263.68
R04357,22,22,349.51
R04358,31,17,274.1
R04359,33,24,358.23
R04360,26,20,296.32
R04361,51,14,186.15
R04362,28,20,364.18
R04363,36,18,301.85
R04364,33,21,329.19
R04365,22,21,300.36
R04366,25,18,287.09
R04367,23,18,293.32
R04368,39,22,302.02
R04369,30,28,433.42
R04370,46,17,240.68
R04371,83,18,271.8
R04372,20,27,439.72
R04373,27,12,185.68
R04374,30,30,429.1
R04375,18,23,364.29
R04376,53,24,405.75
R04377,38,23,339.44
R04378,38,15,231.31
R04379,71,22,381.78000000000003
R04380,42,24,344.07
R04381,43,20,294.2
R04382,52,17,206.99
R04383,57,23,326.45
R04384,20,16,253.26
R04385,48,15,241.81
R04386,35,25,388.7
R04387,20,23,362.01
R04388,56,25,321.32
R04389,88,19,291.07
R04390,21,19,293.38
R04391,25,16,242.03
R04392,27,21,316.55
R04393,23,7,88.55000000000001
R04394,64,13,198.39
R04395,28,19,290.13
R04396,31,16,267.78
R04397,69,19,298.76
R04398,71,13,187.69
R04399,36,24,329.38
R04400,34,17,277.02
R04401,27,21,316.89
R04402,26,18,341.62
R04403,42,25,414.0
R04404,20,27,459.38
R04405,56,23,343.27
R04406,23,14,230.26
R04407,73,16,220.31
R04408,28,21,337.35
R04409,29,16,222.57
R04410,24,22,302.40999999999997
R04411,20,15,199.42
R04412,30,22,311.05
R04413,21,21,342.51
R04414,22,20,328.39
R04415,45,29,461.68
R04416,32,17,241.44
R04417,40,18,269.38
R04418,24,18,307.45
R04419,41,19,256.85
R04420,39,21,313.7
R04421,24,26,438.67
R04422,28,18,241.42000000000002
R04423,21,24,357.7
R04424,29,21,344.98
R04425,31,30,491.31
R04426,132,13,172.75
R04427,22,22,352.19
R04428,85,17,238.8
R04429,32,17,263.1
R04430,79,14,197.10999999999999
R04431,41,27,417.66
R04432,45,20,306.48
R04433,26,16,258.03
R04434,57,20,281.22
R04435,32,20,354.87
R04436,21,15,237.07
R04437,20,21,303.86
R04438,26,17,241.9
R04439,68,22,308.88
R04440,105,13,176.7
R04441,28,16,246.84
R04442,47,20,287.95
R04443,20,16,263.46
R04444,31,24,377.57
R04445,19,18,268.40999999999997
R04446,27,15,221.28
R04447,53,18,300.73
R04448,23,13,172.36
R04449,28,24,362.87
R04450,31,24,379.91
R04451,21,17,270.85
R04452,19,15,185.23
R04453,33,19,258.9
R04454,25,24,378.18
R04455,26,15,215.59
R04456,19,23,374.38
R04457,27,26,433.51
R04458,45,17,262.45
R04459,30,25,355.5
R04460,21,19,310.65
R04461,37,27,421.02
R04462,65,20,310.09000000000003
R04463,88,13,182.57
R04464,42,23,329.71000000000004
R04465,62,21,348.9
R04466,49,22,359.8
R04467,24,21,348.94
R04468,21,34,492.02
R04469,52,20,247.41
R04470,37,17,254.73000000000002
R04471,27,24,437.02
R04472,20,19,267.16
R04473,41,17,251.45
R04474,20,24,342.17
R04475,25,22,385.06
R04476,23,23,357.95
R04477,38,19,285.18
R04478,48,22,306.15
R04479,38,16,235.45
R04480,19,16,246.54999999999998
R04481,24,13,205.27
R04482,38,25,350.04
R04483,28,19,245.34
R04484,20,19,298.54
R04485,33,23,282.91
R04486,27,21,346.69
R04487,21,10,159.82999999999998
R04488,21,28,415.24
R04489,26,19,338.06
R04490,21,20,364.6
R04491,35,18,276.29
R04492,19,16,238.53
R04493,33,14,209.64000000000001
R04494,25,19,297.81
R04495,35,21,307.51
R04496,24,18,310.79
R04497,33,24,440.32
R04498,25,16,253.18
R04499,22,15,245.91
R04500,23,18,255.52
R04501,22,22,293.42
R04502,36,23,398.36
R04503,30,16,248.68
R04504,44,20,355.94
R04505,22,15,222.89000000000001
R04506,19,25,432.76
R04507,42,19,290.7
R04508,54,13,184.79
R04509,20,31,514.93
R04510,68,25,375.93
R04511,35,20,306.85
R04512,27,23,344.76
R04513,27,15,224.85999999999999
R04514,37,15,249.71
R04515,28,17,261.56
R04516,59,23,371.74
R04517,22,25,406.82
R04518,27,25,385.78000000000003
R04519,38,23,291.12
R04520,25,22,332.9
R04521,44,22,351.21
R04522,21,18,260.65
R04523,20,27,388.09000000000003
R04524,55,23,375.96
R04525,55,20,290.8
R04526,112,22,350.88
R04527,25,24,380.37
R04528,42,17,295.64
R04529,42,21,315.08
R04530,25,18,278.23
R04531,19,12,142.82
R04532,39,26,332.57
R04533,19,14,234.01
R04534,29,20,315.26
R04535,63,15,212.99
R04536,35,13,253.49
R04537,44,14,212.12
R04538,46,17,248.49
R04539,49,14,186.69
R04540,46,21,293.87
R04541,24,18,286.37
R04542,23,24,387.09999999999997
R04543,24,20,293.59
R04544,71,16,227.34
R04545,86,13,271.94
R04546,31,16,275.64
R04547,20,26,469.94
R04548,19,20,306.19
R04549,23,22,343.49
R04550,37,24,378.38
R04551,46,22,335.96
R04552,37,20,294.15
R04553,68,22,327.8
R04554,19,17,257.88
